Order_Number,State_Code,Customer_Name,Order_Date,Status,Product,Category,Brand,Cost,Sales,Quantity,Total_Cost,Total_Sales,Assigned_Supervisor
139542.0,RJ,Adhir Samal,2020-03-27,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,4.0,38000.0,49400.0,Ajay Sharma
139543.0,SK,Dannana Jhammi,2020-03-27,Processing,7 TB HDD,HDD,Western Digital,10000.0,13000.0,2.0,20000.0,26000.0,Roshan Kumar
139544.0,TN,Vipin Kumar,2020-03-27,Delivered,517 GB M.2,SSD,Samsung,6500.0,8450.0,4.0,26000.0,33800.0,Aarvi Gupta
139545.0,TR,Ranjeet Kumar,2020-03-27,Shipped,RYZEN 3rd gen. 3505,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Vijay Singh
139546.0,UK,Sajal Singhal,2020-03-27,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Aadil Khan
139547.0,UP,Akhilesh Kumar,2020-03-27,Processing,21 GB DDR4 RAM,NIC,Hynix,6550.0,8515.0,2.0,13100.0,17030.0,Advika Joshi
139548.0,WB,Suvankar Chakraborty,2020-03-27,Delivered,Standard ATX motherboard,Printer,Gigabyte,7650.0,9945.0,2.0,15300.0,19890.0,Ajay Sharma
139549.0,TN,Suvankar Adhikary,2020-03-27,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,3.0,3450.0,4485.0,Aarvi Gupta
139550.0,TR,Rahul Kumar Prajapati,2020-03-27,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,1.0,850.0,1105.0,Vijay Singh
139551.0,AN,Sagar Jeur,2020-03-27,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,4.0,2600.0,3380.0,Aadil Khan
139552.0,CH,Rhushikesh Mane,2020-03-27,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,1.0,7500.0,9750.0,Advika Joshi
139553.0,DH,Ashish Kumar,2020-03-27,Shipped,7 TB HDD,HDD,Seagate,10000.0,13000.0,1.0,10000.0,13000.0,Ajay Sharma
139554.0,DD,Javed Akhter,2020-03-27,Order,6 TB SSD,SSD,Samsung,10500.0,13650.0,3.0,31500.0,40950.0,Roshan Kumar
139555.0,DL,Haridas Balraj,2020-03-27,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aarvi Gupta
139556.0,LD,Kundan Kumar,2020-03-27,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Vijay Singh
139557.0,PY,Atif Siddiqui,2020-03-27,Shipped,9 GB DDR4 Ram,NIC,Hynix,1680.0,2184.0,2.0,3360.0,4368.0,Aadil Khan
139558.0,OR,Aditya Agarwal,2020-03-27,Order,Micro ATX motherboard,Printer,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Advika Joshi
139559.0,PB,Firdoush Jabee,2020-03-27,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Ajay Sharma
139560.0,RJ,Jay Prakash Kumar,2020-03-27,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Aarvi Gupta
139561.0,SK,Ashish Pandey,2020-03-27,Shipped,13 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,4.0,10600.0,13780.0,Vijay Singh
139562.0,TN,Ajay Sharma,2020-03-28,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,4.0,50200.0,65260.0,Aadil Khan
139563.0,TR,Moinuddin Saifi,2020-03-28,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,1.0,14500.0,18850.0,Advika Joshi
139564.0,UK,Ramkrishna Das Adhikary,2020-03-28,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Ajay Sharma
139565.0,UP,Ranjeet Mandal,2020-03-28,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,2.0,1200.0,1560.0,Roshan Kumar
139566.0,UP,Ashwini Adsare,2020-03-28,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,1.0,10500.0,13650.0,Aarvi Gupta
139567.0,UP,Rajesh Variya,2020-03-28,Processing,7 TB HDD,HDD,Western Digital,6500.0,8450.0,4.0,26000.0,33800.0,Vijay Singh
139568.0,UP,Amit Singh,2020-03-28,Delivered,262 GB SSD,SSD,Samsung,4500.0,5850.0,2.0,9000.0,11700.0,Aadil Khan
139569.0,UP,Vinod Mehta,2020-03-28,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Advika Joshi
139570.0,UP,Jignesh Mhatre,2020-03-28,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,2.0,25000.0,32500.0,Ajay Sharma
139571.0,UP,Rahul Kashyap,2020-03-28,Processing,14 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,4.0,14000.0,18200.0,Roshan Kumar
139572.0,UP,Mohammed Abdul Kaleem,2020-03-28,Delivered,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,2.0,9000.0,11700.0,Aarvi Gupta
139573.0,UP,Chandrakant Kasbe,2020-03-28,Shipped,9 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,1.0,2100.0,2730.0,Vijay Singh
139574.0,LD,Rohan Kale,2020-03-28,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,1.0,1150.0,1495.0,Aadil Khan
139575.0,PY,Aniruddha Kekapure,2020-03-28,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,2.0,700.0,910.0,Advika Joshi
139576.0,OR,Aslam Raza,2020-03-28,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,2.0,19000.0,24700.0,Ajay Sharma
139577.0,PB,Roshan Zameer,2020-03-28,Shipped,8 TB HDD,HDD,Western Digital,10000.0,13000.0,4.0,40000.0,52000.0,Roshan Kumar
139578.0,RJ,Rakesh Kumar Sharma,2020-03-28,Order,518 GB M.2,SSD,Samsung,6500.0,8450.0,3.0,19500.0,25350.0,Aarvi Gupta
139579.0,SK,Shivanand Sahani,2020-03-28,Processing,RYZEN 3rd gen. 3506,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Vijay Singh
139580.0,TN,Kunal Patra,2020-03-28,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Aadil Khan
139581.0,TR,Bijendra,2020-03-28,Shipped,22 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Advika Joshi
139582.0,UK,Kranti Bheke,2020-03-28,Order,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Ajay Sharma
139583.0,UP,Jagdeep,2020-03-28,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,1.0,1150.0,1495.0,Roshan Kumar
139584.0,WB,Adhir Samal,2020-03-28,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,4.0,3400.0,4420.0,Aarvi Gupta
139585.0,TN,Dannana Jhammi,2020-03-28,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,1.0,650.0,845.0,Vijay Singh
139586.0,TR,Vipin Kumar,2020-03-28,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,3.0,22500.0,29250.0,Aadil Khan
139587.0,AN,Ranjeet Kumar,2020-03-28,Processing,8 TB HDD,HDD,Seagate,10000.0,13000.0,1.0,10000.0,13000.0,Advika Joshi
139588.0,CH,Sajal Singhal,2020-03-28,Delivered,7 TB SSD,SSD,Samsung,10500.0,13650.0,1.0,10500.0,13650.0,Ajay Sharma
139589.0,DH,Akhilesh Kumar,2020-03-28,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Roshan Kumar
139590.0,DD,Suvankar Chakraborty,2020-03-28,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Aarvi Gupta
139591.0,DL,Suvankar Adhikary,2020-03-28,Processing,10 GB DDR4 Ram,RAM,Hynix,1680.0,2184.0,1.0,1680.0,2184.0,Vijay Singh
139592.0,LD,Rahul Kumar Prajapati,2020-03-28,Delivered,Micro ATX motherboard,Motherboard,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Aadil Khan
139593.0,PY,Sagar Jeur,2020-03-28,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Advika Joshi
139594.0,AP,Rhushikesh Mane,2020-03-28,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,1.0,8250.0,10725.0,Ajay Sharma
139595.0,AR,Ashish Kumar,2020-03-28,Processing,14 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,3.0,7950.0,10335.0,Roshan Kumar
139596.0,AS,Javed Akhter,2020-03-28,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,4.0,50200.0,65260.0,Aarvi Gupta
139597.0,BR,Haridas Balraj,2020-03-28,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,1.0,14500.0,18850.0,Vijay Singh
139598.0,CG,Kundan Kumar,2020-03-28,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Aadil Khan
139599.0,GA,Atif Siddiqui,2020-03-28,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,4.0,2400.0,3120.0,Advika Joshi
139600.0,GJ,Aditya Agarwal,2020-03-29,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,3.0,31500.0,40950.0,Ajay Sharma
139601.0,HR,Firdoush Jabee,2020-03-29,Shipped,8 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Roshan Kumar
139602.0,HP,Jay Prakash Kumar,2020-03-29,Order,263 GB SSD,SSD,Samsung,4500.0,5850.0,1.0,4500.0,5850.0,Aarvi Gupta
139603.0,JK,Ashish Pandey,2020-03-29,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Vijay Singh
139604.0,JH,Ajay Sharma,2020-03-29,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Aadil Khan
139605.0,KA,Moinuddin Saifi,2020-03-29,Shipped,15 GB DDR4 RAM,Computer Case,Hynix,3500.0,4550.0,1.0,3500.0,4550.0,Advika Joshi
139606.0,KL,Ramkrishna Das Adhikary,2020-03-29,Order,BTX motherboard,Mouse,Gigabyte,4500.0,5850.0,1.0,4500.0,5850.0,Vijay Singh
139607.0,MP,Ranjeet Mandal,2020-03-29,Processing,10 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,1.0,2100.0,2730.0,Aadil Khan
139608.0,MH,Ashwini Adsare,2020-03-29,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,2.0,2300.0,2990.0,Advika Joshi
139609.0,MN,Rajesh Variya,2020-03-29,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,1.0,350.0,455.0,Ajay Sharma
139610.0,ML,Amit Singh,2020-03-29,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,3.0,28500.0,37050.0,Roshan Kumar
139611.0,MZ,Vinod Mehta,2020-03-29,Processing,9 TB HDD,HDD,Western Digital,10000.0,13000.0,4.0,40000.0,52000.0,Aarvi Gupta
139612.0,NL,Jignesh Mhatre,2020-03-29,Delivered,519 GB M.2,SSD,Samsung,6500.0,8450.0,3.0,19500.0,25350.0,Vijay Singh
139613.0,OR,Rahul Kashyap,2020-03-29,Shipped,RYZEN 3rd gen. 3507,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aadil Khan
139614.0,PB,Mohammed Abdul Kaleem,2020-03-29,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Advika Joshi
139615.0,RJ,Chandrakant Kasbe,2020-03-29,Processing,23 GB DDR4 RAM,Computer Case,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Ajay Sharma
139616.0,SK,Rohan Kale,2020-03-29,Delivered,Standard ATX motherboard,Mouse,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Roshan Kumar
139617.0,TN,Aniruddha Kekapure,2020-03-29,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,3.0,3450.0,4485.0,Aarvi Gupta
139618.0,TR,Aslam Raza,2020-03-29,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,1.0,850.0,1105.0,Vijay Singh
139619.0,UK,Roshan Zameer,2020-03-29,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,3.0,1950.0,2535.0,Aadil Khan
139620.0,UP,Rakesh Kumar Sharma,2020-03-29,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,1.0,7500.0,9750.0,Advika Joshi
139621.0,WB,Shivanand Sahani,2020-03-29,Shipped,9 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Ajay Sharma
139622.0,TN,Kunal Patra,2020-03-29,Order,8 TB SSD,SSD,Samsung,10500.0,13650.0,1.0,10500.0,13650.0,Roshan Kumar
139623.0,TR,Bijendra,2020-03-29,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aarvi Gupta
139624.0,TR,Kranti Bheke,2020-03-29,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Vijay Singh
139625.0,TR,Jagdeep,2020-03-29,Shipped,11 GB DDR4 Ram,Computer Case,Hynix,1680.0,2184.0,1.0,1680.0,2184.0,Aadil Khan
139626.0,TR,Adhir Samal,2020-03-29,Order,Micro ATX motherboard,Mouse,MSI,6540.0,8502.0,1.0,6540.0,8502.0,Advika Joshi
139627.0,TR,Dannana Jhammi,2020-03-29,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,4.0,10720.0,13936.0,Ajay Sharma
139628.0,TR,Vipin Kumar,2020-03-29,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Roshan Kumar
139629.0,LD,Ranjeet Kumar,2020-03-29,Shipped,15 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,4.0,10600.0,13780.0,Aarvi Gupta
139630.0,PY,Sajal Singhal,2020-03-29,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,1.0,12550.0,16315.0,Vijay Singh
139631.0,AP,Akhilesh Kumar,2020-03-29,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,1.0,14500.0,18850.0,Aadil Khan
139632.0,AR,Suvankar Chakraborty,2020-03-29,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,2.0,1600.0,2080.0,Advika Joshi
139633.0,AS,Suvankar Adhikary,2020-03-29,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,1.0,600.0,780.0,Ajay Sharma
139634.0,BR,Rahul Kumar Prajapati,2020-03-29,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,2.0,21000.0,27300.0,Roshan Kumar
139635.0,CG,Sagar Jeur,2020-03-29,Processing,9 TB HDD,HDD,Western Digital,6500.0,8450.0,1.0,6500.0,8450.0,Aarvi Gupta
139636.0,GA,Rhushikesh Mane,2020-03-29,Delivered,264 GB SSD,SSD,Samsung,4500.0,5850.0,1.0,4500.0,5850.0,Vijay Singh
139637.0,GJ,Ashish Kumar,2020-03-29,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Aadil Khan
139638.0,HR,Javed Akhter,2020-03-29,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Advika Joshi
139639.0,HP,Haridas Balraj,2020-03-29,Processing,16 GB DDR4 RAM,NIC,Hynix,3500.0,4550.0,3.0,10500.0,13650.0,Ajay Sharma
139640.0,JK,Kundan Kumar,2020-03-29,Delivered,BTX motherboard,Printer,Gigabyte,4500.0,5850.0,2.0,9000.0,11700.0,Roshan Kumar
139641.0,JH,Atif Siddiqui,2020-03-29,Shipped,11 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,2.0,4200.0,5460.0,Aarvi Gupta
139642.0,KA,Aditya Agarwal,2020-03-29,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Vijay Singh
139643.0,KL,Firdoush Jabee,2020-03-29,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,3.0,1050.0,1365.0,Aadil Khan
139644.0,MP,Jay Prakash Kumar,2020-03-29,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,3.0,28500.0,37050.0,Advika Joshi
139645.0,MH,Ashish Pandey,2020-03-29,Shipped,10 TB HDD,HDD,Western Digital,10000.0,13000.0,4.0,40000.0,52000.0,Ajay Sharma
139646.0,MN,Ajay Sharma,2020-03-29,Order,520 GB M.2,SSD,Samsung,6500.0,8450.0,2.0,13000.0,16900.0,Roshan Kumar
139647.0,ML,Moinuddin Saifi,2020-03-29,Processing,RYZEN 3rd gen. 3508,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aarvi Gupta
139648.0,MZ,Ramkrishna Das Adhikary,2020-03-29,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Vijay Singh
139649.0,NL,Ranjeet Mandal,2020-03-29,Shipped,24 GB DDR4 RAM,NIC,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Aadil Khan
139650.0,OR,Ashwini Adsare,2020-03-29,Order,Standard ATX motherboard,Printer,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Advika Joshi
139651.0,PB,Rajesh Variya,2020-03-29,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,3.0,3450.0,4485.0,Ajay Sharma
139652.0,RJ,Amit Singh,2020-03-29,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,3.0,2550.0,3315.0,Roshan Kumar
139653.0,SK,Vinod Mehta,2020-03-29,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,1.0,650.0,845.0,Aarvi Gupta
139654.0,TN,Jignesh Mhatre,2020-03-29,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,3.0,22500.0,29250.0,Vijay Singh
139655.0,TR,Rahul Kashyap,2020-03-29,Processing,10 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Aadil Khan
139656.0,UK,Mohammed Abdul Kaleem,2020-03-29,Delivered,9 TB SSD,SSD,Samsung,10500.0,13650.0,2.0,21000.0,27300.0,Advika Joshi
139657.0,UP,Chandrakant Kasbe,2020-03-29,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Ajay Sharma
139658.0,WB,Rohan Kale,2020-03-29,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Roshan Kumar
139659.0,TN,Aniruddha Kekapure,2020-03-29,Processing,12 GB DDR4 Ram,NIC,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Aarvi Gupta
139660.0,TR,Aslam Raza,2020-03-29,Delivered,Micro ATX motherboard,Printer,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Vijay Singh
139661.0,AN,Roshan Zameer,2020-03-29,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Aadil Khan
139662.0,CH,Rakesh Kumar Sharma,2020-03-29,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Advika Joshi
139663.0,DH,Shivanand Sahani,2020-03-29,Processing,16 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,2.0,5300.0,6890.0,Ajay Sharma
139664.0,DD,Kunal Patra,2020-03-29,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,2.0,25100.0,32630.0,Roshan Kumar
139665.0,DL,Bijendra,2020-03-29,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Aarvi Gupta
139666.0,LD,Kranti Bheke,2020-03-29,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Vijay Singh
139667.0,PY,Jagdeep,2020-03-29,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,3.0,1800.0,2340.0,Aadil Khan
139668.0,AP,Adhir Samal,2020-03-29,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,1.0,10500.0,13650.0,Advika Joshi
139669.0,AR,Dannana Jhammi,2020-03-29,Shipped,10 TB HDD,HDD,Western Digital,6500.0,8450.0,4.0,26000.0,33800.0,Ajay Sharma
139670.0,AS,Vipin Kumar,2020-03-29,Order,265 GB SSD,SSD,Samsung,4500.0,5850.0,1.0,4500.0,5850.0,Roshan Kumar
139671.0,BR,Ranjeet Kumar,2020-03-29,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aarvi Gupta
139672.0,CG,Sajal Singhal,2020-03-29,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Vijay Singh
139673.0,GA,Akhilesh Kumar,2020-03-29,Shipped,17 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,2.0,7000.0,9100.0,Aadil Khan
139674.0,GJ,Suvankar Chakraborty,2020-03-29,Order,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,3.0,13500.0,17550.0,Advika Joshi
139675.0,HR,Suvankar Adhikary,2020-03-29,Processing,12 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,3.0,6300.0,8190.0,Ajay Sharma
139676.0,HP,Rahul Kumar Prajapati,2020-03-29,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Roshan Kumar
139677.0,JK,Sagar Jeur,2020-03-29,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,3.0,1050.0,1365.0,Aarvi Gupta
139678.0,JH,Rhushikesh Mane,2020-03-29,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,1.0,9500.0,12350.0,Vijay Singh
139679.0,KA,Ashish Kumar,2020-03-29,Processing,11 TB HDD,HDD,Western Digital,10000.0,13000.0,1.0,10000.0,13000.0,Aadil Khan
139680.0,KL,Javed Akhter,2020-03-29,Delivered,521 GB M.2,SSD,Samsung,6500.0,8450.0,1.0,6500.0,8450.0,Advika Joshi
139681.0,MP,Haridas Balraj,2020-03-29,Shipped,RYZEN 3rd gen. 3509,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Ajay Sharma
139682.0,MH,Kundan Kumar,2020-03-29,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Roshan Kumar
139683.0,MH,Atif Siddiqui,2020-03-29,Processing,25 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,1.0,6550.0,8515.0,Aarvi Gupta
139684.0,MH,Aditya Agarwal,2020-03-29,Delivered,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,1.0,7650.0,9945.0,Vijay Singh
139685.0,MH,Firdoush Jabee,2020-03-29,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,1.0,1150.0,1495.0,Aadil Khan
139686.0,MH,Jay Prakash Kumar,2020-03-29,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,2.0,1700.0,2210.0,Advika Joshi
139687.0,MH,Ashish Pandey,2020-03-29,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,3.0,1950.0,2535.0,Ajay Sharma
139688.0,MH,Ajay Sharma,2020-03-29,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,4.0,30000.0,39000.0,Roshan Kumar
139689.0,MH,Moinuddin Saifi,2020-03-29,Shipped,11 TB HDD,HDD,Seagate,10000.0,13000.0,2.0,20000.0,26000.0,Aarvi Gupta
139690.0,MH,Ramkrishna Das Adhikary,2020-03-29,Order,10 TB SSD,SSD,Samsung,10500.0,13650.0,4.0,42000.0,54600.0,Vijay Singh
139691.0,MH,Ranjeet Mandal,2020-03-29,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aadil Khan
139692.0,MH,Ashwini Adsare,2020-03-29,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Advika Joshi
139693.0,MH,Rajesh Variya,2020-03-29,Shipped,13 GB DDR4 Ram,RAM,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Ajay Sharma
139694.0,MH,Amit Singh,2020-03-29,Order,Micro ATX motherboard,Motherboard,MSI,6540.0,8502.0,1.0,6540.0,8502.0,Roshan Kumar
139695.0,MH,Vinod Mehta,2020-03-29,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,4.0,10720.0,13936.0,Aarvi Gupta
139696.0,MH,Jignesh Mhatre,2020-03-29,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Vijay Singh
139697.0,MH,Rahul Kashyap,2020-03-29,Shipped,17 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,4.0,10600.0,13780.0,Aadil Khan
139698.0,MH,Mohammed Abdul Kaleem,2020-03-29,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,4.0,50200.0,65260.0,Advika Joshi
139699.0,MH,Chandrakant Kasbe,2020-03-29,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Ajay Sharma
139700.0,MH,Rohan Kale,2020-03-29,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,2.0,1600.0,2080.0,Roshan Kumar
139701.0,MH,Aniruddha Kekapure,2020-03-29,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,4.0,2400.0,3120.0,Aarvi Gupta
139702.0,MH,Aslam Raza,2020-03-29,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,2.0,21000.0,27300.0,Vijay Singh
139703.0,MH,Roshan Zameer,2020-03-29,Processing,11 TB HDD,HDD,Western Digital,6500.0,8450.0,3.0,19500.0,25350.0,Aadil Khan
139704.0,MH,Rakesh Kumar Sharma,2020-03-29,Delivered,266 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Advika Joshi
139705.0,MH,Shivanand Sahani,2020-03-29,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Ajay Sharma
139706.0,MH,Kunal Patra,2020-03-29,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,1.0,12500.0,16250.0,Roshan Kumar
139707.0,MH,Bijendra,2020-03-29,Processing,18 GB DDR4 RAM,Computer Case,Hynix,3500.0,4550.0,4.0,14000.0,18200.0,Aarvi Gupta
139708.0,MH,Kranti Bheke,2020-03-29,Delivered,BTX motherboard,Mouse,Gigabyte,4500.0,5850.0,4.0,18000.0,23400.0,Vijay Singh
139709.0,MH,Jagdeep,2020-03-29,Shipped,13 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,2.0,4200.0,5460.0,Aadil Khan
139710.0,MH,Adhir Samal,2020-03-29,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,4.0,4600.0,5980.0,Advika Joshi
